match_id,match,teamInnings,battingPos,batsmanName,out/not_out,runs,balls,4s,6s,SR
T207136,RCB Vs Super Giants,RCB,2,FafduPlessis,out,0,1,0,0,0.00
T207136,RCB Vs Super Giants,RCB,3,RajatPatidar,not_out,112,54,12,7,207.40
T207136,RCB Vs Super Giants,RCB,4,GlennMaxwell,out,9,10,0,1,90.00
T207136,RCB Vs Super Giants,RCB,5,MahipalLomror,out,14,9,2,0,155.55
T207136,RCB Vs Super Giants,RCB,6,DineshKarthik,not_out,37,23,5,1,160.86
T207136,RCB Vs Super Giants,Super Giants,1,QuintondeKock,out,6,5,0,1,120.00
T207136,RCB Vs Super Giants,Super Giants,2,KLRahul,out,79,58,3,5,136.20
T207136,RCB Vs Super Giants,Super Giants,3,MananVohra,out,19,11,1,2,172.72
T207136,RCB Vs Super Giants,Super Giants,4,DeepakHooda,out,45,26,1,4,173.07
T207136,RCB Vs Super Giants,Super Giants,5,MarcusStoinis,out,9,9,0,1,100.00
T207136,RCB Vs Super Giants,Super Giants,6,EvinLewis,not_out,2,6,0,0,33.33
T207136,RCB Vs Super Giants,Super Giants,7,KrunalPandya,out,0,1,0,0,0.00
T207136,RCB Vs Super Giants,Super Giants,8,DushmanthaChameera,not_out,11,4,1,1,275.00
T203302,Royals Vs Titans,Royals,1,YashasviJaiswal,out,3,8,0,0,37.50
T203302,Royals Vs Titans,Royals,2,JosButtler,out,89,56,12,2,158.92
T203302,Royals Vs Titans,Royals,3,SanjuSamson,out,47,26,5,3,180.76
T203302,Royals Vs Titans,Royals,4,DevduttPadikkal,out,28,20,2,2,140.00
T203302,Royals Vs Titans,Royals,5,ShimronHetmyer,out,4,7,0,0,57.14
T203302,Royals Vs Titans,Royals,6,RiyanParag,out,4,3,0,0,133.33
T203302,Royals Vs Titans,Royals,7,RavichandranAshwin,not_out,2,1,0,0,200.00
T203302,Royals Vs Titans,Royals,8,TrentBoult,not_out,0,0,0,0,-
T203302,Royals Vs Titans,Titans,1,WriddhimanSaha,out,0,2,0,0,0.00
T203302,Royals Vs Titans,Titans,2,ShubmanGill,out,35,21,5,1,166.66
T203302,Royals Vs Titans,Titans,3,MatthewWade,out,35,30,6,0,116.66
T203302,Royals Vs Titans,Titans,4,HardikPandya,not_out,40,27,5,0,148.14
T203302,Royals Vs Titans,Titans,5,DavidMiller,not_out,68,38,3,5,178.94
T204029,Sunrisers Vs Punjab Kings,Sunrisers,1,PriyamGarg,out,4,7,0,0,57.14
T204029,Sunrisers Vs Punjab Kings,Sunrisers,2,AbhishekSharma,out,43,32,5,2,134.37
T204029,Sunrisers Vs Punjab Kings,Sunrisers,3,RahulTripathi,out,20,18,1,1,111.11
T204029,Sunrisers Vs Punjab Kings,Sunrisers,4,AidenMarkram,out,21,17,2,0,123.52
T204029,Sunrisers Vs Punjab Kings,Sunrisers,5,NicholasPooran,out,5,10,0,0,50.00
T204029,Sunrisers Vs Punjab Kings,Sunrisers,6,WashingtonSundar,out,25,19,3,1,131.57
T204029,Sunrisers Vs Punjab Kings,Sunrisers,7,RomarioShepherd,not_out,26,15,2,2,173.33
T204029,Sunrisers Vs Punjab Kings,Sunrisers,8,JagadeeshaSuchith,out,0,1,0,0,0.00
T204029,Sunrisers Vs Punjab Kings,Sunrisers,9,BhuvneshwarKumar,out,1,1,0,0,100.00
T204029,Sunrisers Vs Punjab Kings,Sunrisers,10,UmranMalik,not_out,0,1,0,0,0.00
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,1,JonnyBairstow,out,23,15,5,0,153.33
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,39,32,2,2,121.87
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,3,MShahrukhKhan,out,19,10,2,1,190.00
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,4,MayankAgarwal,out,1,4,0,0,25.00
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,5,LiamLivingstone,not_out,49,22,2,5,222.72
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,6,JiteshSharma,out,19,7,3,1,271.42
T204029,Sunrisers Vs Punjab Kings,Punjab Kings,7,PrerakMankad,not_out,4,1,1,0,400.00
T205729,Capitals Vs Mumbai,Capitals,1,PrithviShaw,out,24,23,2,1,104.34
T205729,Capitals Vs Mumbai,Capitals,2,DavidWarner,out,5,6,1,0,83.33
T205729,Capitals Vs Mumbai,Capitals,3,MitchellMarsh,out,0,1,0,0,0.00
T205729,Capitals Vs Mumbai,Capitals,4,RishabhPant,out,39,33,4,1,118.18
T205729,Capitals Vs Mumbai,Capitals,5,SarfarazKhan,out,10,7,0,1,142.85
T205729,Capitals Vs Mumbai,Capitals,6,RovmanPowell,out,43,34,1,4,126.47
T205729,Capitals Vs Mumbai,Capitals,7,AxarPatel,not_out,19,10,0,2,190.00
T205729,Capitals Vs Mumbai,Capitals,8,ShardulThakur,out,4,5,0,0,80.00
T205729,Capitals Vs Mumbai,Capitals,9,KuldeepYadav,not_out,1,1,0,0,100.00
T205729,Capitals Vs Mumbai,Mumbai,1,IshanKishan,out,48,35,3,4,137.14
T205729,Capitals Vs Mumbai,Mumbai,2,RohitSharma,out,2,13,0,0,15.38
T205729,Capitals Vs Mumbai,Mumbai,3,DewaldBrevis,out,37,33,1,3,112.12
T205729,Capitals Vs Mumbai,Mumbai,4,TilakVarma,out,21,17,1,1,123.52
T205729,Capitals Vs Mumbai,Mumbai,5,TimDavid,out,34,11,2,4,309.09
T205729,Capitals Vs Mumbai,Mumbai,6,RamandeepSingh,not_out,13,6,2,0,216.66
T205729,Capitals Vs Mumbai,Mumbai,7,DanielSams,not_out,0,1,0,0,0.00
T203588,Super Kings Vs Royals,Super Kings,1,RuturajGaikwad,out,2,6,0,0,33.33
T203588,Super Kings Vs Royals,Super Kings,2,DevonConway,out,16,14,1,1,114.28
T203588,Super Kings Vs Royals,Super Kings,3,MoeenAli,out,93,57,13,3,163.15
T203588,Super Kings Vs Royals,Super Kings,4,NarayanJagadeesan,out,1,4,0,0,25.00
T203588,Super Kings Vs Royals,Super Kings,5,AmbatiRayudu,out,3,6,0,0,50.00
T203588,Super Kings Vs Royals,Super Kings,6,MSDhoni,out,26,28,1,1,92.85
T203588,Super Kings Vs Royals,Super Kings,7,MitchellSantner,not_out,1,2,0,0,50.00
T203588,Super Kings Vs Royals,Super Kings,8,SimarjeetSingh,not_out,3,3,0,0,100.00
T203588,Super Kings Vs Royals,Royals,1,YashasviJaiswal,out,59,44,8,1,134.09
T203588,Super Kings Vs Royals,Royals,2,JosButtler,out,2,5,0,0,40.00
T203588,Super Kings Vs Royals,Royals,3,SanjuSamson,out,15,20,2,0,75.00
T203588,Super Kings Vs Royals,Royals,4,DevduttPadikkal,out,3,9,0,0,33.33
T203588,Super Kings Vs Royals,Royals,5,RavichandranAshwin,not_out,40,23,2,3,173.91
T203588,Super Kings Vs Royals,Royals,6,ShimronHetmyer,out,6,7,1,0,85.71
T203588,Super Kings Vs Royals,Royals,7,RiyanParag,not_out,10,10,1,0,100.00
T201867,Titans Vs RCB,Titans,1,WriddhimanSaha,out,31,22,4,1,140.90
T201867,Titans Vs RCB,Titans,2,ShubmanGill,out,1,4,0,0,25.00
T201867,Titans Vs RCB,Titans,3,MatthewWade,out,16,13,2,1,123.07
T201867,Titans Vs RCB,Titans,4,HardikPandya,not_out,62,47,4,3,131.91
T201867,Titans Vs RCB,Titans,5,DavidMiller,out,34,25,0,3,136.00
T201867,Titans Vs RCB,Titans,6,RahulTewatia,out,2,3,0,0,66.66
T201867,Titans Vs RCB,Titans,7,RashidKhan,not_out,19,6,1,2,316.66
T201867,Titans Vs RCB,RCB,1,ViratKohli,out,73,54,8,2,135.18
T201867,Titans Vs RCB,RCB,2,FafduPlessis,out,44,38,5,0,115.78
T201867,Titans Vs RCB,RCB,3,GlennMaxwell,not_out,40,18,5,2,222.22
T201867,Titans Vs RCB,RCB,4,DineshKarthik,not_out,2,2,0,0,100.00
T202863,Super Giants Vs KKR,Super Giants,1,QuintondeKock,not_out,140,70,10,10,200.00
T202863,Super Giants Vs KKR,Super Giants,2,KLRahul,not_out,68,51,3,4,133.33
T202863,Super Giants Vs KKR,KKR,1,VenkateshIyer,out,0,4,0,0,0.00
T202863,Super Giants Vs KKR,KKR,2,AbhijeetTomar,out,4,8,1,0,50.00
T202863,Super Giants Vs KKR,KKR,3,NitishRana,out,42,22,9,0,190.90
T202863,Super Giants Vs KKR,KKR,4,ShreyasIyer,out,50,29,4,3,172.41
T202863,Super Giants Vs KKR,KKR,5,SamBillings,out,36,24,2,3,150.00
T202863,Super Giants Vs KKR,KKR,6,AndreRussell,out,5,11,0,0,45.45
T202863,Super Giants Vs KKR,KKR,7,RinkuSingh,out,40,15,2,4,266.66
T202863,Super Giants Vs KKR,KKR,8,SunilNarine,not_out,21,7,0,3,300.00
T202863,Super Giants Vs KKR,KKR,9,UmeshYadav,out,0,1,0,0,0.00
T206060,Sunrisers Vs Mumbai,Sunrisers,1,AbhishekSharma,out,9,10,1,0,90.00
T206060,Sunrisers Vs Mumbai,Sunrisers,2,PriyamGarg,out,42,26,4,2,161.53
T206060,Sunrisers Vs Mumbai,Sunrisers,3,RahulTripathi,out,76,44,9,3,172.72
T206060,Sunrisers Vs Mumbai,Sunrisers,4,NicholasPooran,out,38,22,2,3,172.72
T206060,Sunrisers Vs Mumbai,Sunrisers,5,AidenMarkram,out,2,4,0,0,50.00
T206060,Sunrisers Vs Mumbai,Sunrisers,6,KaneWilliamson,not_out,8,7,1,0,114.28
T206060,Sunrisers Vs Mumbai,Sunrisers,7,WashingtonSundar,out,9,7,0,0,128.57
T206060,Sunrisers Vs Mumbai,Mumbai,1,RohitSharma,out,48,36,2,4,133.33
T206060,Sunrisers Vs Mumbai,Mumbai,2,IshanKishan,out,43,34,5,1,126.47
T206060,Sunrisers Vs Mumbai,Mumbai,3,DanielSams,out,15,11,0,1,136.36
T206060,Sunrisers Vs Mumbai,Mumbai,4,TilakVarma,out,8,9,1,0,88.88
T206060,Sunrisers Vs Mumbai,Mumbai,5,TimDavid,out,46,18,3,4,255.55
T206060,Sunrisers Vs Mumbai,Mumbai,6,TristanStubbs,out,2,2,0,0,100.00
T206060,Sunrisers Vs Mumbai,Mumbai,7,RamandeepSingh,not_out,14,6,1,1,233.33
T206060,Sunrisers Vs Mumbai,Mumbai,8,SanjayYadav,out,0,2,0,0,0.00
T206060,Sunrisers Vs Mumbai,Mumbai,9,JaspritBumrah,not_out,0,4,0,0,0.00
T209295,Capitals Vs Punjab Kings,Capitals,1,DavidWarner,out,0,1,0,0,0.00
T209295,Capitals Vs Punjab Kings,Capitals,2,SarfarazKhan,out,32,16,5,1,200.00
T209295,Capitals Vs Punjab Kings,Capitals,3,MitchellMarsh,out,63,48,4,3,131.25
T209295,Capitals Vs Punjab Kings,Capitals,4,LalitYadav,out,24,21,1,1,114.28
T209295,Capitals Vs Punjab Kings,Capitals,5,RishabhPant,out,7,3,0,1,233.33
T209295,Capitals Vs Punjab Kings,Capitals,6,RovmanPowell,out,2,6,0,0,33.33
T209295,Capitals Vs Punjab Kings,Capitals,7,AxarPatel,not_out,17,20,2,0,85.00
T209295,Capitals Vs Punjab Kings,Capitals,8,ShardulThakur,out,3,4,0,0,75.00
T209295,Capitals Vs Punjab Kings,Capitals,9,KuldeepYadav,not_out,2,2,0,0,100.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,1,JonnyBairstow,out,28,15,4,1,186.66
T209295,Capitals Vs Punjab Kings,Punjab Kings,2,ShikharDhawan,out,19,16,3,0,118.75
T209295,Capitals Vs Punjab Kings,Punjab Kings,3,BhanukaRajapaksa,out,4,5,1,0,80.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,4,LiamLivingstone,out,3,5,0,0,60.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,5,MayankAgarwal,out,0,2,0,0,0.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,6,JiteshSharma,out,44,34,3,2,129.41
T209295,Capitals Vs Punjab Kings,Punjab Kings,7,HarpreetBrar,out,1,2,0,0,50.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,8,RishiDhawan,out,4,13,0,0,30.76
T209295,Capitals Vs Punjab Kings,Punjab Kings,9,RahulChahar,not_out,25,24,2,1,104.16
T209295,Capitals Vs Punjab Kings,Punjab Kings,10,KagisoRabada,out,6,2,0,1,300.00
T209295,Capitals Vs Punjab Kings,Punjab Kings,11,ArshdeepSingh,not_out,2,3,0,0,66.66
T204939,Royals Vs Super Giants,Royals,1,YashasviJaiswal,out,41,29,6,1,141.37
T204939,Royals Vs Super Giants,Royals,2,JosButtler,out,2,6,0,0,33.33
T204939,Royals Vs Super Giants,Royals,3,SanjuSamson,out,32,24,6,0,133.33
T204939,Royals Vs Super Giants,Royals,4,DevduttPadikkal,out,39,18,5,2,216.66
T204939,Royals Vs Super Giants,Royals,5,RiyanParag,out,19,16,0,1,118.75
T204939,Royals Vs Super Giants,Royals,6,JamesNeesham,out,14,12,2,0,116.66
T204939,Royals Vs Super Giants,Royals,7,RavichandranAshwin,not_out,10,7,1,0,142.85
T204939,Royals Vs Super Giants,Royals,8,TrentBoult,not_out,17,9,2,0,188.88
T204939,Royals Vs Super Giants,Super Giants,1,QuintondeKock,out,7,8,1,0,87.50
T204939,Royals Vs Super Giants,Super Giants,2,KLRahul,out,10,19,0,1,52.63
T204939,Royals Vs Super Giants,Super Giants,3,AyushBadoni,out,0,1,0,0,0.00
T204939,Royals Vs Super Giants,Super Giants,4,DeepakHooda,out,59,39,5,2,151.28
T204939,Royals Vs Super Giants,Super Giants,5,KrunalPandya,out,25,23,1,1,108.69
T204939,Royals Vs Super Giants,Super Giants,6,MarcusStoinis,out,27,17,1,2,158.82
T204939,Royals Vs Super Giants,Super Giants,7,JasonHolder,out,1,2,0,0,50.00
T204939,Royals Vs Super Giants,Super Giants,8,DushmanthaChameera,out,0,2,0,0,0.00
T204939,Royals Vs Super Giants,Super Giants,9,MohsinKhan,not_out,9,7,1,0,128.57
T204939,Royals Vs Super Giants,Super Giants,10,AveshKhan,not_out,1,2,0,0,50.00
T204140,Super Kings Vs Titans,Super Kings,1,RuturajGaikwad,out,53,49,4,1,108.16
T204140,Super Kings Vs Titans,Super Kings,2,DevonConway,out,5,9,0,0,55.55
T204140,Super Kings Vs Titans,Super Kings,3,MoeenAli,out,21,17,0,2,123.52
T204140,Super Kings Vs Titans,Super Kings,4,NarayanJagadeesan,not_out,39,33,3,1,118.18
T204140,Super Kings Vs Titans,Super Kings,5,ShivamDube,out,0,2,0,0,0.00
T204140,Super Kings Vs Titans,Super Kings,6,MSDhoni,out,7,10,0,0,70.00
T204140,Super Kings Vs Titans,Super Kings,7,MitchellSantner,not_out,1,1,0,0,100.00
T204140,Super Kings Vs Titans,Titans,1,WriddhimanSaha,not_out,67,57,8,1,117.54
T204140,Super Kings Vs Titans,Titans,2,ShubmanGill,out,18,17,3,0,105.88
T204140,Super Kings Vs Titans,Titans,3,MatthewWade,out,20,15,2,0,133.33
T204140,Super Kings Vs Titans,Titans,4,HardikPandya,out,7,6,1,0,116.66
T204140,Super Kings Vs Titans,Titans,5,DavidMiller,not_out,15,20,1,0,75.00
T209676,KKR Vs Sunrisers,KKR,1,VenkateshIyer,out,7,6,1,0,116.66
T209676,KKR Vs Sunrisers,KKR,2,AjinkyaRahane,out,28,24,0,3,116.66
T209676,KKR Vs Sunrisers,KKR,3,NitishRana,out,26,16,1,3,162.50
T209676,KKR Vs Sunrisers,KKR,4,ShreyasIyer,out,15,9,2,0,166.66
T209676,KKR Vs Sunrisers,KKR,5,SamBillings,out,34,29,3,1,117.24
T209676,KKR Vs Sunrisers,KKR,6,RinkuSingh,out,5,6,0,0,83.33
T209676,KKR Vs Sunrisers,KKR,7,AndreRussell,not_out,49,28,3,4,175.00
T209676,KKR Vs Sunrisers,KKR,8,SunilNarine,not_out,1,2,0,0,50.00
T209676,KKR Vs Sunrisers,Sunrisers,1,AbhishekSharma,out,43,28,4,2,153.57
T209676,KKR Vs Sunrisers,Sunrisers,2,KaneWilliamson,out,9,17,1,0,52.94
T209676,KKR Vs Sunrisers,Sunrisers,3,RahulTripathi,out,9,12,1,0,75.00
T209676,KKR Vs Sunrisers,Sunrisers,4,AidenMarkram,out,32,25,0,3,128.00
T209676,KKR Vs Sunrisers,Sunrisers,5,NicholasPooran,out,2,3,0,0,66.66
T209676,KKR Vs Sunrisers,Sunrisers,6,WashingtonSundar,out,4,9,0,0,44.44
T209676,KKR Vs Sunrisers,Sunrisers,7,ShashankSingh,out,11,12,1,0,91.66
T209676,KKR Vs Sunrisers,Sunrisers,8,MarcoJansen,out,1,2,0,0,50.00
T209676,KKR Vs Sunrisers,Sunrisers,9,BhuvneshwarKumar,not_out,6,7,1,0,85.71
T209676,KKR Vs Sunrisers,Sunrisers,10,UmranMalik,not_out,3,5,0,0,60.00
T203332,Punjab Kings Vs RCB,Punjab Kings,1,JonnyBairstow,out,66,29,4,7,227.58
T203332,Punjab Kings Vs RCB,Punjab Kings,2,ShikharDhawan,out,21,15,2,1,140.00
T203332,Punjab Kings Vs RCB,Punjab Kings,3,BhanukaRajapaksa,out,1,3,0,0,33.33
T203332,Punjab Kings Vs RCB,Punjab Kings,4,LiamLivingstone,out,70,42,5,4,166.66
T203332,Punjab Kings Vs RCB,Punjab Kings,5,MayankAgarwal,out,19,16,3,0,118.75
T203332,Punjab Kings Vs RCB,Punjab Kings,6,JiteshSharma,out,9,5,2,0,180.00
T203332,Punjab Kings Vs RCB,Punjab Kings,7,HarpreetBrar,out,7,5,0,1,140.00
T203332,Punjab Kings Vs RCB,Punjab Kings,8,RishiDhawan,out,7,3,0,1,233.33
T203332,Punjab Kings Vs RCB,Punjab Kings,9,RahulChahar,out,2,2,0,0,100.00
T203332,Punjab Kings Vs RCB,Punjab Kings,10,KagisoRabada,not_out,0,1,0,0,0.00
T203332,Punjab Kings Vs RCB,RCB,1,ViratKohli,out,20,14,2,1,142.85
T203332,Punjab Kings Vs RCB,RCB,2,FafduPlessis,out,10,8,2,0,125.00
T203332,Punjab Kings Vs RCB,RCB,3,RajatPatidar,out,26,21,1,2,123.80
T203332,Punjab Kings Vs RCB,RCB,4,MahipalLomror,out,6,3,0,1,200.00
T203332,Punjab Kings Vs RCB,RCB,5,GlennMaxwell,out,35,22,3,1,159.09
T203332,Punjab Kings Vs RCB,RCB,6,DineshKarthik,out,11,11,1,0,100.00
T203332,Punjab Kings Vs RCB,RCB,7,ShahbazAhmed,out,9,14,0,0,64.28
T203332,Punjab Kings Vs RCB,RCB,8,HarshalPatel,out,11,7,2,0,157.14
T203332,Punjab Kings Vs RCB,RCB,9,WaninduHasaranga,out,1,3,0,0,33.33
T203332,Punjab Kings Vs RCB,RCB,10,MohammedSiraj,not_out,9,13,1,0,69.23
T203332,Punjab Kings Vs RCB,RCB,11,JoshHazlewood,not_out,7,4,1,0,175.00
T203878,Super Kings Vs Mumbai,Super Kings,1,RuturajGaikwad,out,7,6,1,0,116.66
T203878,Super Kings Vs Mumbai,Super Kings,2,DevonConway,out,0,1,0,0,0.00
T203878,Super Kings Vs Mumbai,Super Kings,3,MoeenAli,out,0,2,0,0,0.00
T203878,Super Kings Vs Mumbai,Super Kings,4,RobinUthappa,out,1,6,0,0,16.66
T203878,Super Kings Vs Mumbai,Super Kings,5,AmbatiRayudu,out,10,14,2,0,71.42
T203878,Super Kings Vs Mumbai,Super Kings,6,MSDhoni,not_out,36,33,4,2,109.09
T203878,Super Kings Vs Mumbai,Super Kings,7,ShivamDube,out,10,9,1,0,111.11
T203878,Super Kings Vs Mumbai,Super Kings,8,DwayneBravo,out,12,15,0,1,80.00
T203878,Super Kings Vs Mumbai,Super Kings,9,SimarjeetSingh,out,2,3,0,0,66.66
T203878,Super Kings Vs Mumbai,Super Kings,10,MaheeshTheekshana,out,0,3,0,0,0.00
T203878,Super Kings Vs Mumbai,Super Kings,11,MukeshChoudhary,out,4,4,1,0,100.00
T203878,Super Kings Vs Mumbai,Mumbai,1,IshanKishan,out,6,5,1,0,120.00
T203878,Super Kings Vs Mumbai,Mumbai,2,RohitSharma,out,18,14,4,0,128.57
T203878,Super Kings Vs Mumbai,Mumbai,3,DanielSams,out,1,6,0,0,16.66
T203878,Super Kings Vs Mumbai,Mumbai,4,TilakVarma,not_out,34,32,4,0,106.25
T203878,Super Kings Vs Mumbai,Mumbai,5,TristanStubbs,out,0,2,0,0,0.00
T203878,Super Kings Vs Mumbai,Mumbai,6,HrithikShokeen,out,18,23,2,0,78.26
T203878,Super Kings Vs Mumbai,Mumbai,7,TimDavid,not_out,16,7,0,2,228.57
T201826,Royals Vs Capitals,Royals,1,YashasviJaiswal,out,19,19,1,1,100.00
T201826,Royals Vs Capitals,Royals,2,JosButtler,out,7,11,1,0,63.63
T201826,Royals Vs Capitals,Royals,3,RavichandranAshwin,out,50,38,4,2,131.57
T201826,Royals Vs Capitals,Royals,4,DevduttPadikkal,out,48,30,6,2,160.00
T201826,Royals Vs Capitals,Royals,5,SanjuSamson,out,6,4,1,0,150.00
T201826,Royals Vs Capitals,Royals,6,RiyanParag,out,9,5,0,1,180.00
T201826,Royals Vs Capitals,Royals,7,RassievanderDussen,not_out,12,10,1,0,120.00
T201826,Royals Vs Capitals,Royals,8,TrentBoult,not_out,3,3,0,0,100.00
T201826,Royals Vs Capitals,Capitals,1,SrikarBharat,out,0,2,0,0,0.00
T201826,Royals Vs Capitals,Capitals,2,DavidWarner,not_out,52,41,5,1,126.82
T201826,Royals Vs Capitals,Capitals,3,MitchellMarsh,out,89,62,5,7,143.54
T201826,Royals Vs Capitals,Capitals,4,RishabhPant,not_out,13,4,0,2,325.00
T207400,Titans Vs Super Giants,Titans,1,WriddhimanSaha,out,5,11,1,0,45.45
T207400,Titans Vs Super Giants,Titans,2,ShubmanGill,not_out,63,49,7,0,128.57
T207400,Titans Vs Super Giants,Titans,3,MatthewWade,out,10,7,2,0,142.85
T207400,Titans Vs Super Giants,Titans,4,HardikPandya,out,11,13,0,0,84.61
T207400,Titans Vs Super Giants,Titans,5,DavidMiller,out,26,24,1,1,108.33
T207400,Titans Vs Super Giants,Titans,6,RahulTewatia,not_out,22,16,4,0,137.50
T207400,Titans Vs Super Giants,Super Giants,1,QuintondeKock,out,11,10,0,1,110.00
T207400,Titans Vs Super Giants,Super Giants,2,KLRahul,out,8,16,1,0,50.00
T207400,Titans Vs Super Giants,Super Giants,3,DeepakHooda,out,27,26,3,0,103.84
T207400,Titans Vs Super Giants,Super Giants,4,KaranSharma,out,4,4,1,0,100.00
T207400,Titans Vs Super Giants,Super Giants,5,KrunalPandya,out,5,5,1,0,100.00
T207400,Titans Vs Super Giants,Super Giants,6,AyushBadoni,out,8,11,1,0,72.72
T207400,Titans Vs Super Giants,Super Giants,7,MarcusStoinis,out,2,2,0,0,100.00
T207400,Titans Vs Super Giants,Super Giants,8,JasonHolder,out,1,2,0,0,50.00
T207400,Titans Vs Super Giants,Super Giants,9,MohsinKhan,out,1,3,0,0,33.33
T207400,Titans Vs Super Giants,Super Giants,10,DushmanthaChameera,not_out,0,0,0,0,-
T207400,Titans Vs Super Giants,Super Giants,11,AveshKhan,out,12,4,0,2,300.00
T203087,KKR Vs Mumbai,KKR,1,VenkateshIyer,out,43,24,3,4,179.16
T203087,KKR Vs Mumbai,KKR,2,AjinkyaRahane,out,25,24,3,0,104.16
T203087,KKR Vs Mumbai,KKR,3,NitishRana,out,43,26,3,4,165.38
T203087,KKR Vs Mumbai,KKR,4,ShreyasIyer,out,6,8,1,0,75.00
T203087,KKR Vs Mumbai,KKR,5,AndreRussell,out,9,5,0,1,180.00
T203087,KKR Vs Mumbai,KKR,6,RinkuSingh,not_out,23,19,2,1,121.05
T203087,KKR Vs Mumbai,KKR,7,SheldonJackson,out,5,7,0,0,71.42
T203087,KKR Vs Mumbai,KKR,8,PatCummins,out,0,2,0,0,0.00
T203087,KKR Vs Mumbai,KKR,9,SunilNarine,out,0,1,0,0,0.00
T203087,KKR Vs Mumbai,KKR,10,TimSouthee,out,0,4,0,0,0.00
T203087,KKR Vs Mumbai,KKR,11,VarunChakravarthy,not_out,0,0,0,0,-
T203087,KKR Vs Mumbai,Mumbai,1,RohitSharma,out,2,6,0,0,33.33
T203087,KKR Vs Mumbai,Mumbai,2,IshanKishan,out,51,43,5,1,118.60
T203087,KKR Vs Mumbai,Mumbai,3,TilakVarma,out,6,5,1,0,120.00
T203087,KKR Vs Mumbai,Mumbai,4,RamandeepSingh,out,12,16,0,0,75.00
T203087,KKR Vs Mumbai,Mumbai,5,TimDavid,out,13,9,3,0,144.44
T203087,KKR Vs Mumbai,Mumbai,6,KieronPollard,out,15,16,0,1,93.75
T203087,KKR Vs Mumbai,Mumbai,7,DanielSams,out,1,2,0,0,50.00
T203087,KKR Vs Mumbai,Mumbai,8,MuruganAshwin,out,0,2,0,0,0.00
T203087,KKR Vs Mumbai,Mumbai,9,KumarKartikeya,out,3,5,0,0,60.00
T203087,KKR Vs Mumbai,Mumbai,10,JaspritBumrah,out,0,0,0,0,-
T203087,KKR Vs Mumbai,Mumbai,11,RileyMeredith,not_out,0,1,0,0,0.00
T205352,Super Kings Vs Capitals,Super Kings,1,RuturajGaikwad,out,41,33,4,1,124.24
T205352,Super Kings Vs Capitals,Super Kings,2,DevonConway,out,87,49,7,5,177.55
T205352,Super Kings Vs Capitals,Super Kings,3,ShivamDube,out,32,19,2,2,168.42
T205352,Super Kings Vs Capitals,Super Kings,4,AmbatiRayudu,out,5,6,1,0,83.33
T205352,Super Kings Vs Capitals,Super Kings,5,MSDhoni,not_out,21,8,1,2,262.50
T205352,Super Kings Vs Capitals,Super Kings,6,MoeenAli,out,9,4,2,0,225.00
T205352,Super Kings Vs Capitals,Super Kings,7,RobinUthappa,out,0,1,0,0,0.00
T205352,Super Kings Vs Capitals,Super Kings,8,DwayneBravo,not_out,1,1,0,0,100.00
T205352,Super Kings Vs Capitals,Capitals,1,DavidWarner,out,19,12,1,2,158.33
T205352,Super Kings Vs Capitals,Capitals,2,SrikarBharat,out,8,5,2,0,160.00
T205352,Super Kings Vs Capitals,Capitals,3,MitchellMarsh,out,25,20,3,1,125.00
T205352,Super Kings Vs Capitals,Capitals,4,RishabhPant,out,21,11,4,0,190.90
T205352,Super Kings Vs Capitals,Capitals,5,RovmanPowell,out,3,9,0,0,33.33
T205352,Super Kings Vs Capitals,Capitals,6,RipalPatel,out,6,3,0,1,200.00
T205352,Super Kings Vs Capitals,Capitals,7,AxarPatel,out,1,3,0,0,33.33
T205352,Super Kings Vs Capitals,Capitals,8,ShardulThakur,out,24,19,2,1,126.31
T205352,Super Kings Vs Capitals,Capitals,9,KuldeepYadav,out,5,17,0,0,29.41
T205352,Super Kings Vs Capitals,Capitals,10,AnrichNortje,not_out,1,6,0,0,16.66
T205352,Super Kings Vs Capitals,Capitals,11,KhaleelAhmed,out,0,1,0,0,0.00
T207464,RCB Vs Sunrisers,RCB,1,ViratKohli,out,0,1,0,0,0.00
T207464,RCB Vs Sunrisers,RCB,2,FafduPlessis,not_out,73,50,8,2,146.00
T207464,RCB Vs Sunrisers,RCB,3,RajatPatidar,out,48,38,4,2,126.31
T207464,RCB Vs Sunrisers,RCB,4,GlennMaxwell,out,33,24,3,2,137.50
T207464,RCB Vs Sunrisers,RCB,5,DineshKarthik,not_out,30,8,1,4,375.00
T207464,RCB Vs Sunrisers,Sunrisers,1,AbhishekSharma,out,0,3,0,0,0.00
T207464,RCB Vs Sunrisers,Sunrisers,2,KaneWilliamson,out,0,0,0,0,-
T207464,RCB Vs Sunrisers,Sunrisers,3,RahulTripathi,out,58,37,6,2,156.75
